run,tag,step,value
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4160,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4161,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4162,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4163,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4164,78.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4165,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4166,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4167,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4168,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4169,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4170,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4171,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4172,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4173,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4174,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4175,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4176,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4177,54.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4178,66.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4179,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4180,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4181,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4182,59.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4183,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4184,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4185,64.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4186,60.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4187,61.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4188,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4189,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4190,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4191,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4192,121.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4193,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4194,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4195,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4196,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4197,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4198,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4199,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4200,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4201,59.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4202,54.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4203,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4204,72.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4205,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4206,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4207,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4208,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4209,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4210,79.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4211,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4212,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4213,57.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4214,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4215,64.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4216,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4217,58.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4218,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4219,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4220,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4221,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4222,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4223,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4224,72.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4225,84.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4226,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4227,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4228,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4229,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4230,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4231,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4232,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4233,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4234,60.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4235,61.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4236,108.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4237,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4238,58.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4239,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4240,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4241,82.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4242,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4243,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4244,58.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4245,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4246,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4247,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4248,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4249,55.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4250,84.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4251,53.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4252,80.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4253,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4254,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4255,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4256,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4257,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4258,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4259,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4260,65.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4261,81.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4262,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4263,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4264,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4265,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4266,102.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4267,65.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4268,56.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4269,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4270,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4271,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4272,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4273,58.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4274,86.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4275,59.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4276,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4277,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4278,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4279,67.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4280,67.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4281,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4282,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4283,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4284,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4285,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4286,62.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4287,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4288,84.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4289,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4290,53.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4291,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4292,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4293,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4294,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4295,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4296,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4297,53.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4298,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4299,53.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4300,57.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4301,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4302,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4303,53.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4304,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4305,75.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4306,78.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4307,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4308,86.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4309,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4310,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4311,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4312,69.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4313,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4314,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4315,70.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4316,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4317,60.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4318,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4319,62.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4320,100.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4321,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4322,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4323,77.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4324,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4325,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4326,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4327,64.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4328,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4329,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4330,59.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4331,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4332,59.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4333,58.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4334,61.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4335,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4336,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4337,59.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4338,98.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4339,53.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4340,61.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4341,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4342,57.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4343,64.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4344,58.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4345,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4346,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4347,63.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4348,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4349,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4350,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4351,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4352,77.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4353,83.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4354,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4355,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4356,59.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4357,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4358,66.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4359,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4360,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4361,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4362,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4363,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4364,67.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4365,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4366,78.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4367,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4368,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4369,55.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4370,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4371,69.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4372,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4373,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4374,99.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4375,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4376,59.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4377,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4378,59.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4379,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4380,48.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4381,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4382,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4383,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4384,53.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4385,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4386,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4387,66.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4388,57.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,4389,62.0
